Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.279999,S,1.279999,0.1744403,0,0.8967828,0,575.8076,61.10889,3.879712,0,113.8969,124.2635,2.468224,268.919986537747,268.919986536801,0.000713334620011281,200.188089581341,200.188089580778,0.000474657600175867,89.99986,89.99986,77.09821,0.000170885
1.289999,S,1.289999,0.1768167,0,0.895935,0,575.8961,61.07943,3.982113,0,113.8699,124.2635,2.474644,269.057462667176,269.057462666226,0.000714808372838098,202.878664147873,202.878664147301,0.000481805683744476,89.99986,89.99986,79.127,0.0001756674
1.299999,S,1.299999,0.1791944,0,0.8950984,0,575.9846,61.04996,4.085841,0,113.843,124.2635,2.481063,269.194446064864,269.194446063911,0.000716268551456186,205.570608548352,205.57060854777,0.000488968369098939,89.99986,89.99986,81.1827,0.0001805212
1.309999,S,1.309999,0.1815733,0,0.8942727,0,576.073,61.02048,4.190897,0,113.816,124.2635,2.487483,269.330889047094,269.330889046138,0.000717715315027124,208.263917378622,208.263917378031,0.000496145522088788,89.99986,89.99986,83.26534,0.0001854468
1.319999,S,1.319999,0.1839536,0,0.8934577,0,576.1615,60.991,4.29728,0,113.7891,124.2635,2.493903,269.466855192155,269.466855191195,0.000719148974294941,210.958585870312,210.958585869712,0.000503337011670995,89.99986,89.99986,85.37493,0.0001904442
1.329999,S,1.329999,0.186335,0,0.892653,0,576.2499,60.96152,4.40499,0,113.7621,124.2635,2.500323,269.602173633395,269.602173632432,0.000720569809687177,213.654607546386,213.654607545776,0.000510542709606807,89.99986,89.99986,87.51147,0.0001955136
1.339999,S,1.339999,0.1887177,0,0.8918585,0,576.3384,60.93204,4.51403,0,113.7351,124.2635,2.506742,269.737039079324,269.737039078358,0.000721978109210492,216.351977876889,216.351977876269,0.000517762490537537,89.99986,89.99986,89.675,0.0002006551
1.349999,S,1.349999,0.1911016,0,0.8910739,0,576.4269,60.90255,4.624398,0,113.7082,124.2635,2.513162,269.871272716006,269.871272715036,0.000723374168450673,219.050690543727,219.050690543098,0.000524996232060357,89.99986,89.99986,91.8655,0.0002058689
1.359999,S,1.359999,0.1934868,0,0.890299,0,576.5154,60.87305,4.736093,0,113.6812,124.2635,2.519582,270.00504541009,270.005045409117,0.000724758222360522,221.750740937477,221.750740936838,0.000532243814121966,89.99986,89.99986,94.08301,0.0002111551
1.369999,S,1.369999,0.1958732,0,0.8895336,0,576.6038,60.84354,4.84912,0,113.6542,124.2635,2.526001,270.138194242211,270.138194241235,0.000726130392206002,224.452122819518,224.45212281887,0.000539505117881723,89.99986,89.99986,96.32753,0.0002165139
1.379999,S,1.379999,0.1982609,0,0.8887775,0,576.6923,60.81404,4.963472,0,113.6273,124.2635,2.532421,270.270842395305,270.270842394326,0.000727490996310267,227.154831183061,227.154831182403,0.000546780027682219,89.99986,89.99986,98.59908,0.0002219453
1.389999,S,1.389999,0.2006497,0,0.8880305,0,576.7808,60.78453,5.079156,0,113.6003,124.2635,2.538841,270.402862712793,270.402862711811,0.0007288401635184,229.858859749749,229.858859749081,0.000554068429154494,89.99986,89.99986,100.8977,0.0002274495
1.399999,S,1.399999,0.2030398,0,0.8872924,0,576.8693,60.75502,5.196169,0,113.5734,124.2635,2.54526,270.534386324898,270.534386323913,0.000730178325840397,232.564203552529,232.564203551851,0.00056137021224969,89.99986,89.99986,103.2233,0.0002330267
1.409999,S,1.409999,0.2054311,0,0.8865629,0,576.9577,60.7255,5.31451,0,113.5464,124.2635,2.55168,270.665297995968,270.66529799498,0.000731505430222397,235.270856471989,235.270856471302,0.00056868526638841,89.99986,89.99986,105.576,0.000238677
1.419999,S,1.419999,0.2078237,0,0.885842,0,577.0462,60.69598,5.434183,0,113.5194,124.2635,2.5581,270.79575667173,270.795756670738,0.000732821976886498,237.978813978179,237.978813977482,0.000576013485993476,89.99986,89.99986,107.9558,0.0002444005
1.429999,S,1.429999,0.2102174,0,0.8851295,0,577.1346,60.66645,5.555183,0,113.4925,124.2635,2.564519,270.925583538241,270.925583537246,0.000734127806671124,240.688069753005,240.688069752298,0.000583354763896097,89.99986,89.99986,110.3627,0.0002501974
1.439999,S,1.439999,0.2126123,0,0.8844252,0,577.2231,60.63692,5.677513,0,113.4655,124.2635,2.570939,271.054858068366,271.054858067368,0.000735423419798371,243.398618273103,243.398618272386,0.000590708997929701,89.99986,89.99986,112.7967,0.0002560677
1.449999,S,1.449999,0.2150085,0,0.8837288,0,577.3116,60.60738,5.801173,0,113.4385,124.2635,2.577359,271.183623972177,271.183623971176,0.000736708755635258,246.110454452211,246.110454451484,0.000598076085321386,89.99986,89.99986,115.2578,0.0002620116
1.459999,S,1.459999,0.2174058,0,0.8830403,0,577.4,60.57784,5.926166,0,113.4116,124.2635,2.583778,271.311758066739,271.311758065735,0.000737984185558798,248.823571972235,248.823571971498,0.000605455927012022,89.99986,89.99986,117.746,0.0002680293
1.469999,S,1.469999,0.2198043,0,0.8823596,0,577.4885,60.54829,6.052487,0,113.3846,124.2635,2.590198,271.439379561345,271.439379560338,0.000739249785360216,251.537965707177,251.53796570643,0.000612848424700389,89.99986,89.99986,120.2614,0.0002741208
1.479999,S,1.479999,0.222204,0,0.8816863,0,577.577,60.51875,6.180136,0,113.3577,124.2635,2.596618,271.566381167631,271.566381166621,0.000740505608093371,254.253629458153,254.253629457396,0.000620253480615807,89.99986,89.99986,122.8039,0.0002802863
1.489999,S,1.489999,0.2246049,0,0.8810204,0,577.6655,60.48919,6.309119,0,113.3307,124.2635,2.603038,271.692949646822,271.692949645809,0.000741752153980361,256.970558893893,256.970558893126,0.000627671001989816,89.99986,89.99986,125.3736,0.0002865259
1.499999,S,1.499999,0.227007,0,0.8803618,0,577.7539,60.45963,6.439433,0,113.3037,124.2635,2.609457,271.818850553975,271.81885055296,0.00074298909711891,259.688747338676,259.688747337899,0.000635100892794934,89.99986,89.99986,127.9705,0.0002928398
1.509999,S,1.509999,0.2294103,0,0.8797103,0,577.8424,60.43007,6.571075,0,113.2768,124.2635,2.615877,271.944222966601,271.944222965583,0.000744216998364097,262.408189507558,262.408189506771,0.00064254306261223,89.99986,89.99986,130.5946,0.000299228
1.519999,S,1.519999,0.2318147,0,0.8790658,0,577.9308,60.4005,6.70405,0,113.2498,124.2635,2.622297,272.069054963769,272.069054962748,0.000745435759187327,265.128879996383,265.128879995586,0.000649997420037485,89.99986,89.99986,133.2459,0.0003056907
1.529999,S,1.529999,0.2342203,0,0.878428,0,578.0193,60.37093,6.838356,0,113.2228,124.2635,2.628716,272.193263098974,272.19326309795,0.00074664580401947,267.850812566533,267.850812565726,0.000657463877910791,89.99986,89.99986,135.9244,0.000312228
1.539999,S,1.539999,0.236627,0,0.8777971,0,578.1078,60.34135,6.97399,0,113.1959,124.2635,2.635136,272.316958634223,272.316958633196,0.00074784692064509,270.573982092007,270.57398209119,0.000664942346950085,89.99986,89.99986,138.6301,0.0003188401
1.549999,S,1.549999,0.2390349,0,0.8771726,0,578.1963,60.31177,7.110957,0,113.1689,124.2635,2.641556,272.44007004394,272.44007004291,0.000749039434966465,273.298382731551,273.298382730724,0.000672432741132326,89.99986,89.99986,141.3631,0.000325527
1.559999,S,1.559999,0.241444,0,0.8765547,0,578.2847,60.28218,7.249257,0,113.142,124.2635,2.647975,272.562664880056,272.562664879024,0.000750223498566046,276.024009319429,276.024009318592,0.000679934975950298,89.99986,89.99986,144.1234,0.0003322888
1.569999,S,1.569999,0.2438542,0,0.8759431,0,578.3732,60.25259,7.388887,0,113.115,124.2635,2.654395,272.68464777514,272.684647774105,0.000751399050810854,278.750855736231,278.750855735383,0.000687448966290456,89.99986,89.99986,146.9109,0.0003391257
1.579999,S,1.579999,0.2462656,0,0.8753378,0,578.4617,60.22299,7.529847,0,113.088,124.2635,2.660815,272.805982966403,272.805982965365,0.000752566364549303,281.478915504918,281.47891550406,0.000694974629767737,89.99986,89.99986,149.7257,0.0003460379
1.589999,S,1.589999,0.2486781,0,0.8747385,0,578.5502,60.19339,7.672141,0,113.0611,124.2635,2.667234,272.926873109641,272.9268731086,0.000753725644417707,284.20818417501,284.208184174142,0.000702511886043443,89.99986,89.99986,152.5677,0.0003530253
1.599999,S,1.599999,0.2510917,0,0.8742073,0,578.6386,60.16379,7.816319,0,113.0341,124.2635,2.673654,273.046853288615,273.046853287572,0.000754875980921344,286.938652646866,286.938652645987,0.000710060645683928,89.99986,89.99986,155.4371,0.0003600881
1.609999,S,1.609999,0.2535065,0,0.8737571,0,578.7271,60.13418,7.962533,0,113.0071,124.2635,2.680074,273.16585197775,273.165851976704,0.000756017593854772,289.670311105586,289.670311104697,0.000717620821453492,89.99986,89.99986,158.3338,0.0003672265
1.619999,S,1.619999,0.2559224,0,0.8733127,0,578.8156,60.10456,8.110128,0,112.9802,124.2635,2.686494,273.284282435926,273.284282434877,0.000757151339658853,292.403153868861,292.403153867962,0.000725192334680844,89.99986,89.99986,161.2579,0.0003744406
1.629999,S,1.629999,0.2583394,0,0.8728741,0,578.9041,60.07494,8.259102,0,112.9532,124.2635,2.692913,273.402085058496,273.402085057444,0.000758277256229202,295.137174658336,295.137174657426,0.000732775107073648,89.99986,89.99986,164.2092,0.0003817304
1.639999,S,1.639999,0.2607575,0,0.8724412,0,578.9925,60.04532,8.409458,0,112.9263,124.2635,2.699333,273.519271766389,273.519271765335,0.000759395495148271,297.872367314863,297.872367313943,0.000740369061855393,89.99986,89.99986,167.188,0.0003890962
1.649999,S,1.649999,0.2631767,0,0.8720138,0,579.0809,60.01569,8.561195,0,112.8993,124.2635,2.705753,273.635941900683,273.635941899626,0.00076050622315676,300.608726672708,300.608726671777,0.000747974123916974,89.99986,89.99986,170.194,0.0003965379
1.659999,S,1.659999,0.2655971,0,0.8715919,0,579.1694,59.98606,8.714314,0,112.8723,124.2635,2.712172,273.751952410226,273.751952409167,0.000761609372042566,303.346246135621,303.34624613468,0.000755590217467167,89.99986,89.99986,173.2275,0.0004040557
1.669999,S,1.669999,0.2680185,0,0.8711754,0,579.2579,59.95642,8.868817,0,112.8454,124.2635,2.718592,273.867362899666,273.867362898604,0.000762705229812349,306.084919703404,306.084919702452,0.000763217269594813,89.99986,89.99986,176.2884,0.0004116497
1.679999,S,1.679999,0.270441,0,0.8707641,0,579.3464,59.92678,9.024702,0,112.8184,124.2635,2.725012,273.982165421715,273.98216542065,0.000763793758570496,308.824741296381,308.824741295419,0.000770855207009797,89.99986,89.99986,179.3766,0.0004193201
1.689999,S,1.689999,0.2728646,0,0.8703582,0,579.4348,59.89713,9.181971,0,112.7914,124.2635,2.731431,274.096379844589,274.096379843522,0.00076487513263683,311.565705033562,311.565705032589,0.000778503958165202,89.99986,89.99986,182.4923,0.0004270669
1.699999,S,1.699999,0.2752893,0,0.8699572,0,579.5233,59.86749,9.340626,0,112.7645,124.2635,2.737851,274.209970405501,274.209970404431,0.000765949245903632,314.307804676326,314.307804675343,0.000786163450453035,89.99986,89.99986,185.6353,0.0004348902
1.709999,S,1.709999,0.2777151,0,0.8695614,0,579.6118,59.83783,9.500665,0,112.7375,124.2635,2.744271,274.322949025378,274.322949024306,0.000767016462168792,317.051034105264,317.05103410427,0.000793833614903281,89.99986,89.99986,188.8059,0.0004427902
1.719999,S,1.719999,0.2801419,0,0.8691705,0,579.7003,59.80817,9.662088,0,112.7105,124.2635,2.75069,274.435355440654,274.435355439579,0.000768076811748799,319.795387598329,319.795387597325,0.00080151438284909,89.99986,89.99986,192.0038,0.0004507669
1.729999,S,1.729999,0.2825699,0,0.8687844,0,579.7887,59.7785,9.824903,0,112.6836,124.2635,2.75711,274.547054547462,274.547054546385,0.000769130097586465,322.540858082438,322.540858081423,0.000809205683653041,89.99986,89.99986,195.2292,0.0004588205
1.739999,S,1.739999,0.2849989,0,0.8684032,0,579.8772,59.74884,9.989107,0,112.6566,124.2635,2.76353,274.658272843459,274.658272842379,0.000770176713796169,325.287440749482,325.287440748456,0.000816907450618855,89.99986,89.99986,198.4821,0.0004669511
1.749999,S,1.749999,0.2874289,0,0.8680267,0,579.9656,59.71916,10.15469,0,112.6297,124.2635,2.769949,274.768771910058,274.768771908976,0.000771216478478966,328.035128407166,328.03512840613,0.000824619615231264,89.99986,89.99986,201.7624,0.0004751587
1.759999,S,1.759999,0.28986,0,0.8676549,0,580.0541,59.68948,10.32167,0,112.6027,124.2635,2.776369,274.878758376702,274.878758375617,0.000772249755432746,330.783915929493,330.783915928446,0.00083234211261298,89.99986,89.99986,205.0703,0.0004834436
1.769999,S,1.769999,0.2922922,0,0.8672876,0,580.1426,59.6598,10.49003,0,112.5757,124.2635,2.782789,274.987993824804,274.987993823717,0.0007732764082333,333.533795806277,333.533795805219,0.000840074876522472,89.99986,89.99986,208.4056,0.0004918057
1.779999,S,1.779999,0.2947254,0,0.8669248,0,580.2311,59.63012,10.65979,0,112.5488,124.2635,2.789209,275.096688857449,275.096688856359,0.000774296482355364,336.284762633363,336.284762632294,0.000847817841172957,89.99986,89.99986,211.7685,0.0005002451
1.789999,S,1.789999,0.2971597,0,0.8665664,0,580.3195,59.60043,10.83094,0,112.5218,124.2635,2.795628,275.204748107201,275.204748106109,0.000775310159697882,339.036810052922,339.036810051842,0.00085557094259664,89.99986,89.99986,215.1588,0.0005087621
1.799999,S,1.799999,0.2995949,0,0.8662125,0,580.408,59.57073,11.00348,0,112.4949,124.2635,2.802048,275.312175547704,275.31217554661,0.000776317561526818,341.789931746861,341.789931745771,0.000863334118038388,89.99986,89.99986,218.5767,0.0005173566
1.809999,S,1.809999,0.3020312,0,0.8658628,0,580.4965,59.54103,11.17741,0,112.4679,124.2635,2.808468,275.418983099889,275.418983098792,0.000777318551417963,344.544121516299,344.544121515198,0.000871107303378823,89.99986,89.99986,222.0222,0.0005260288
1.819999,S,1.819999,0.3044686,0,0.8655174,0,580.585,59.51133,11.35273,0,112.4409,124.2635,2.814887,275.525194605612,275.525194604513,0.000778313311270262,347.29937340077,347.299373399658,0.000878890436317559,89.99986,89.99986,225.4952,0.0005347788
1.829999,S,1.829999,0.306907,0,0.8651761,0,580.6734,59.48162,11.52944,0,112.414,124.2635,2.821307,275.630754433872,275.63075443277,0.000779301947191432,350.0556808835,350.055680882377,0.000886683455615286,89.99986,89.99986,228.9957,0.0005436067
1.839999,S,1.839999,0.3093464,0,0.8648391,0,580.7619,59.4519,11.70754,0,112.387,124.2635,2.827727,275.735773846672,275.735773845568,0.000780284504656209,352.813038560335,352.813038559201,0.000894486300487441,89.99986,89.99986,232.5238,0.0005525125
1.849999,S,1.849999,0.3117868,0,0.8645059,0,580.8503,59.42219,11.88704,0,112.36,124.2635,2.834146,275.840062109147,275.840062108041,0.000781261013981085,355.571439119771,355.571439118626,0.000902298910452626,89.99986,89.99986,236.0796,0.0005614965
1.859999,S,1.859999,0.3142283,0,0.8641769,0,580.9388,59.39246,12.06793,0,112.3331,124.2635,2.840566,275.943770219734,275.943770218625,0.000782231384216586,358.33087676029,358.330876759134,0.00091012122411995,89.99986,89.99986,239.6629,0.0005705586
1.869999,S,1.869999,0.3166707,0,0.8638518,0,581.0273,59.36274,12.25022,0,112.3061,124.2635,2.846986,276.046790890069,276.046790888958,0.000783195948844111,361.091344607489,361.091344606322,0.000917953183433333,89.99986,89.99986,243.2738,0.0005796989
1.879999,S,1.879999,0.3191141,0,0.8635305,0,581.1157,59.333,12.4339,0,112.2792,124.2635,2.853405,276.149271144945,276.149271143832,0.000784154662388924,363.852837257214,363.852837256036,0.00092579472988195,89.99986,89.99986,246.9123,0.0005889177
1.889999,S,1.889999,0.3215585,0,0.8632131,0,581.2042,59.30327,12.61898,0,112.2522,124.2635,2.859825,276.251091775073,276.251091773957,0.000785107388426816,366.615348113218,366.615348112029,0.000933645803590733,89.99986,89.99986,250.5785,0.0005982149
1.899999,S,1.899999,0.3240039,0,0.8628994,0,581.2927,59.27353,12.80545,0,112.2252,124.2635,2.866245,276.352260727735,276.352260726617,0.000786054430122695,369.378870658726,369.378870657526,0.000941506347716263,89.99986,89.99986,254.2723,0.0006075907
1.909999,S,1.909999,0.3264503,0,0.8625895,0,581.3812,59.24378,12.99332,0,112.1983,124.2635,2.872664,276.452873370366,276.452873369246,0.000786995848109542,372.143399330637,372.143399329426,0.000949376306021451,89.99986,89.99986,257.9937,0.0006170451
1.919999,S,1.919999,0.3288977,0,0.8622833,0,581.4696,59.21403,13.18259,0,112.1713,124.2635,2.879084,276.552691284384,276.552691283261,0.000787931445330168,374.908926181666,374.908926180444,0.000957255620298636,89.99986,89.99986,261.7428,0.0006265782
1.929999,S,1.929999,0.3313461,0,0.8619806,0,581.5581,59.18428,13.37325,0,112.1443,124.2635,2.885504,276.651976730229,276.651976729104,0.000788861434000008,377.675445887131,377.675445885898,0.000965144234462312,89.99986,89.99986,265.5195,0.0006361902
1.939999,S,1.939999,0.3337954,0,0.8616815,0,581.6465,59.15452,13.56531,0,112.1174,124.2635,2.891924,276.750594604038,276.750594602911,0.000789785935385025,380.442951771313,380.442951770069,0.000973042093639631,89.99986,89.99986,269.324,0.0006458812
1.949998,S,1.949998,0.3362457,0,0.8613859,0,581.735,59.12476,13.75877,0,112.0904,124.2635,2.898343,276.848672062389,276.84867206126,0.0007907048433775,383.211438430057,383.211438428801,0.00098094914189667,89.99986,89.99986,273.1561,0.0006556512
1.959998,S,1.959998,0.3386969,0,0.8610939,0,581.8235,59.09499,13.95362,0,112.0634,124.2635,2.904763,276.945986581269,276.945986580138,0.000791618355034624,385.980898233967,385.9808982327,0.000988865325270076,89.99986,89.99986,277.0159,0.0006655002
1.969998,S,1.969998,0.3411491,0,0.8608052,0,581.912,59.06522,14.14987,0,112.0365,124.2635,2.911183,277.042756711049,277.042756709915,0.000792526303615698,388.751325739153,388.751325737875,0.00099679058812909,89.99986,89.99986,280.9034,0.0006754285
1.979998,S,1.979998,0.3436023,0,0.8605199,0,582.0004,59.03544,14.34752,0,112.0095,124.2635,2.917602,277.138771848645,277.138771847509,0.000793428901336158,391.522713395694,391.522713394405,0.00100472487696511,89.99986,89.99986,284.8186,0.0006854361
1.989998,S,1.989998,0.3460564,0,0.860238,0,582.0889,59.00566,14.54658,0,111.9826,124.2635,2.924022,277.234262465354,277.234262464216,0.000794326193670738,394.29505595838,394.29505595708,0.00101266813872427,89.99986,89.99986,288.7616,0.0006955231
1.999998,S,1.999998,0.3485114,0,0.8599593,0,582.1774,58.97587,14.74702,0,111.9556,124.2635,2.930442,277.329061668169,277.329061667029,0.000795218089669967,397.068346513074,397.068346511762,0.00102062031944322,89.99986,89.99986,292.7323,0.0007056895
2.009999,S,2.009999,0.3509674,0,0.8596839,0,582.2659,58.94608,14.94887,0,111.9286,124.2635,2.936862,277.423161509803,277.423161508661,0.000796104786391035,399.842578066163,399.84257806484,0.00102858136712919,89.99986,89.99986,296.7307,0.0007159355
2.019999,S,2.019999,0.3534243,0,0.8594117,0,582.3543,58.91629,15.15212,0,111.9017,124.2635,2.943281,277.516653384046,277.516653382902,0.000796986177726223,402.617744537973,402.617744536639,0.00103655122872831,89.99986,89.99986,300.7569,0.0007262612
2.029999,S,2.029999,0.3558821,0,0.8591427,0,582.4428,58.88649,15.35677,0,111.8747,124.2635,2.949701,277.609545238186,277.609545237039,0.000797862445574478,405.393839928305,405.393839926959,0.00104452985300572,89.99986,89.99986,304.8108,0.0007366666
2.039999,S,2.039999,0.3583409,0,0.8588767,0,582.5312,58.85669,15.56281,0,111.8477,124.2635,2.95612,277.701773493932,277.701773492783,0.000798733574777552,408.170857601173,408.170857599816,0.00105251718857496,89.99986,89.99986,308.8925,0.0007471518
2.049999,S,2.049999,0.3608006,0,0.8586138,0,582.6198,58.82687,15.77026,0,111.8208,124.2635,2.96254,277.793361993143,277.793361991992,0.000799599747234391,410.948791159012,410.948791157644,0.00106051318586858,89.99986,89.99986,313.002,0.000757717
2.059999,S,2.059999,0.3632612,0,0.8583541,0,582.7082,58.79706,15.97911,0,111.7938,124.2635,2.96896,277.884211394743,277.88421139359,0.000800460538514124,413.727633210848,413.727633209468,0.0010685177910748,89.99986,89.99986,317.1393,0.0007683621
2.069999,S,2.069999,0.3657227,0,0.8580973,0,582.7967,58.76724,16.18936,0,111.7669,124.2635,2.97538,277.974480644453,277.974480643298,0.000801316463997094,416.50737795516,416.507377953769,0.00107653095553566,89.99986,89.99986,321.3043,0.0007790874
2.079998,S,2.079998,0.3681851,0,0.8578434,0,582.8851,58.73742,16.40101,0,111.7399,124.2635,2.981799,278.064078348484,278.064078347327,0.000802167326626111,419.288018676493,419.28801867509,0.00108455262862262,89.99986,89.99986,325.4972,0.0007898928
2.089998,S,2.089998,0.3706484,0,0.8575925,0,582.9736,58.70759,16.61406,0,111.7129,124.2635,2.988219,278.153080006054,278.153080004895,0.000803013217350647,422.069549414381,422.069549412967,0.00109258276061664,89.99986,89.99986,329.7179,0.0008007784
